,mz,MF,c,h,o,n,s,Test_sample_1,Test_sample_2,AI,DBE,O/C,H/C,class,AI_class,HDX_1_D,HDX_2_D
1119,311.186395,C17H28O5,17,28,5,0,0,0.127149439,0.032243412,0.133333333,4,0.294117647,1.647058824,CHO,others,2,NA
1120,311.22278,C18H32O4,18,32,4,0,0,0.451396365,0.054690711,0.0625,3,0.222222222,1.777777778,CHO,others,2,NA
1121,311.29555,C20H40O2,20,40,2,0,0,0.275566064,0.016220516,0.0,1,0.1,2.0,CHO,others,1,NA
1122,312.03947500000004,C9H15O9NS,9,15,9,1,1,0.194987419,0.007522192,0.0,3,1.0,1.666666667,CHONS,others,2,NA
1123,312.072489,C13H15O8N,13,15,8,1,0,0.081711158,0.028176826,0.4,7,0.615384615,1.153846154,CHON,unsaturated,2,NA
1124,312.07586000000003,C10H19O8NS,10,19,8,1,1,0.547656022,0.025987018,-0.166666667,2,0.8,1.9,CHONS,others,2,1
1125,312.08774400000004,C17H15O5N,17,15,5,1,0,0.048019699,0.011211894,0.571428571,11,0.294117647,0.882352941,CHON,aromatic,NA,4
1126,312.108874,C14H19O7N,14,19,7,1,0,0.051855178,0.02009436,0.272727273,6,0.5,1.357142857,CHON,unsaturated,3,2
1127,312.145259,C15H23O6N,15,23,6,1,0,0.041995027,0.012198143,0.166666667,5,0.4,1.533333333,CHON,others,2,NA
1128,312.218029,C17H31O4N,17,31,4,1,0,0.103900088,0.038159621,0.0,3,0.235294118,1.823529412,CHON,others,1,NA
1129,312.254414,C18H35O3N,18,35,3,1,0,0.163834231,0.025977929,0.0,2,0.166666667,1.944444444,CHON,others,3,NA
1130,313.056505,C13H14O9,13,14,9,0,0,0.02777344,0.009544519,0.454545455,7,0.692307692,1.076923077,CHO,unsaturated,NA,NA
1131,313.067738,C12H14O8N2,12,14,8,2,0,0.042884309,0.022539364,0.375,7,0.666666667,1.166666667,CHON,unsaturated,NA,1
1132,313.07176000000004,C17H14O6,17,14,6,0,0,0.193789039,0.011501753,0.6,11,0.352941176,0.823529412,CHO,aromatic,2,NA
1133,313.09289,C14H18O8,14,18,8,0,0,0.093042818,0.027585319,0.333333333,6,0.571428571,1.285714286,CHO,unsaturated,5,NA
1134,313.10814500000004,C18H18O5,18,18,5,0,0,0.374540043,0.016690103,0.5,10,0.277777778,1.0,CHO,aromatic,3,NA
1135,313.129275,C15H22O7,15,22,7,0,0,0.127153406,0.059251594,0.230769231,5,0.466666667,1.466666667,CHO,unsaturated,4,1
1136,313.14453000000003,C19H22O4,19,22,4,0,0,0.166595469,0.014939297,0.411764706,9,0.210526316,1.157894737,CHO,unsaturated,2,NA
1137,313.16566,C16H26O6,16,26,6,0,0,0.024026579,0.071836247,0.142857143,4,0.375,1.625,CHO,others,3,NA
1138,313.202045,C17H30O5,17,30,5,0,0,0.192644572,0.017442689,0.066666667,3,0.294117647,1.764705882,CHO,others,3,NA
1139,313.23843,C18H34O4,18,34,4,0,0,0.606594729,0.062171258,0.0,2,0.222222222,1.888888889,CHO,others,3,NA
1140,314.051754,C12H13O9N,12,13,9,1,0,0.025361753,0.009970399,0.444444444,7,0.75,1.083333333,CHON,unsaturated,NA,NA
1141,314.06700900000004,C16H13O6N,16,13,6,1,0,0.055048087,0.019453298,0.615384615,11,0.375,0.8125,CHON,aromatic,NA,1
1142,314.088139,C13H17O8N,13,17,8,1,0,0.054649831,0.02602523,0.3,6,0.615384615,1.307692308,CHON,unsaturated,3,NA
1143,314.10339400000004,C17H17O5N,17,17,5,1,0,0.058353859,0.015896361,0.5,10,0.294117647,1.0,CHON,aromatic,1,NA
1144,314.197294,C16H29O5N,16,29,5,1,0,2.003411056,0.037595541,0.0,3,0.3125,1.8125,CHON,others,3,NA
1145,314.233679,C17H33O4N,17,33,4,1,0,0.165613318,0.042838737,-0.071428571,2,0.235294118,1.941176471,CHON,others,2,NA
1146,315.05102500000004,C16H12O7,16,12,7,0,0,0.038689916,0.007918866,0.642857143,11,0.4375,0.75,CHO,aromatic,2,2
1147,315.072155,C13H16O9,13,16,9,0,0,0.042383007,0.016807313,0.363636364,6,0.692307692,1.230769231,CHO,unsaturated,NA,3
1148,315.08741000000003,C17H16O6,17,16,6,0,0,0.375053344,0.103987478,0.533333333,10,0.352941176,0.941176471,CHO,aromatic,2,1
1149,315.10854,C14H20O8,14,20,8,0,0,0.083846195,0.029087812,0.25,5,0.571428571,1.428571429,CHO,unsaturated,3,NA
1150,315.12379500000003,C18H20O5,18,20,5,0,0,0.331333418,0.060734217,0.4375,9,0.277777778,1.111111111,CHO,unsaturated,3,NA
1151,315.144925,C15H24O7,15,24,7,0,0,0.124554502,0.058475822,0.153846154,4,0.466666667,1.6,CHO,others,3,2
1152,315.16018,C19H24O4,19,24,4,0,0,0.108471686,0.00905953,0.352941176,8,0.210526316,1.263157895,CHO,unsaturated,2,NA
1153,315.18131,C16H28O6,16,28,6,0,0,0.429445054,0.051114962,0.071428571,3,0.375,1.75,CHO,others,4,1
1154,315.196565,C20H28O3,20,28,3,0,0,0.45574998,0.018592746,0.315789474,7,0.15,1.4,CHO,unsaturated,2,2
1155,315.217695,C17H32O5,17,32,5,0,0,0.127485548,0.007277784,0.0,2,0.294117647,1.882352941,CHO,others,3,NA
1156,315.25408000000004,C18H36O4,18,36,4,0,0,0.307792446,0.032950364,-0.0625,1,0.222222222,2.0,CHO,others,3,NA
1157,316.04627400000004,C15H11O7N,15,11,7,1,0,0.030427514,0.011195886,0.666666667,11,0.466666667,0.733333333,CHON,condensed,NA,1
1158,316.067404,C12H15O9N,12,15,9,1,0,0.026348282,0.011501345,0.333333333,6,0.75,1.25,CHON,unsaturated,1,NA
1159,316.08265900000004,C16H15O6N,16,15,6,1,0,0.098163831,0.042679428,0.538461538,10,0.375,0.9375,CHON,aromatic,1,2
1160,316.103789,C13H19O8N,13,19,8,1,0,0.042980951,0.016692285,0.2,5,0.615384615,1.461538462,CHON,unsaturated,3,2
1161,316.11904400000003,C17H19O5N,17,19,5,1,0,0.044393046,0.014102787,0.428571429,9,0.294117647,1.117647059,CHON,unsaturated,1,NA
1162,316.140174,C14H23O7N,14,23,7,1,0,0.05037852,0.014245573,0.090909091,4,0.5,1.642857143,CHON,others,3,NA
1163,316.24932900000005,C17H35O4N,17,35,4,1,0,0.029541373,0.007841401,-0.142857143,1,0.235294118,2.058823529,CHON,others,2,NA
1164,317.04152300000004,C14H10O7N2,14,10,7,2,0,0.020787938,0.012023692,0.7,11,0.5,0.714285714,CHON,condensed,NA,NA
1165,317.06667500000003,C16H14O7,16,14,7,0,0,0.12041842,0.039692148,0.571428571,10,0.4375,0.875,CHO,aromatic,3,NA
1166,317.087805,C13H18O9,13,18,9,0,0,0.05272242,0.020199103,0.272727273,5,0.692307692,1.384615385,CHO,unsaturated,NA,NA
1167,317.10306,C17H18O6,17,18,6,0,0,0.412297768,0.152411288,0.466666667,9,0.352941176,1.058823529,CHO,unsaturated,3,1
1168,317.12419,C14H22O8,14,22,8,0,0,0.073087866,0.029991151,0.166666667,4,0.571428571,1.571428571,CHO,others,NA,3
1169,317.139445,C18H22O5,18,22,5,0,0,0.172320033,0.043034247,0.375,8,0.277777778,1.222222222,CHO,unsaturated,2,NA
1170,317.160575,C15H26O7,15,26,7,0,0,0.084123839,0.037152917,0.076923077,3,0.466666667,1.733333333,CHO,others,4,NA
1171,317.19696000000005,C16H30O6,16,30,6,0,0,0.07292506,0.014327575,0.0,2,0.375,1.875,CHO,others,4,NA
1172,318.06192400000003,C15H13O7N,15,13,7,1,0,0.110148351,0.061891759,0.583333333,10,0.466666667,0.866666667,CHON,aromatic,NA,NA
1173,318.083054,C12H17O9N,12,17,9,1,0,0.032137237,0.015216774,0.222222222,5,0.75,1.416666667,CHON,unsaturated,2,3
1174,318.09830900000003,C16H17O6N,16,17,6,1,0,0.121477133,0.027508586,0.461538462,9,0.375,1.0625,CHON,unsaturated,NA,2
1175,318.119439,C13H21O8N,13,21,8,1,0,0.052945084,0.018520554,0.1,4,0.615384615,1.615384615,CHON,others,3,NA
1176,318.134694,C17H21O5N,17,21,5,1,0,0.034596151,0.008451692,0.357142857,8,0.294117647,1.235294118,CHON,unsaturated,2,NA
1177,318.155824,C14H25O7N,14,25,7,1,0,0.047861256,0.010082676,0.0,3,0.5,1.785714286,CHON,others,NA,2
1178,318.19220900000005,C15H29O6N,15,29,6,1,0,0.027624677,0.00895576,-0.083333333,2,0.4,1.933333333,CHON,others,NA,NA
1179,319.04594000000003,C15H12O8,15,12,8,0,0,0.022293172,0.00686352,0.615384615,10,0.533333333,0.8,CHO,aromatic,NA,2
1180,319.05717300000003,C14H12O7N2,14,12,7,2,0,0.027842442,0.011014634,0.6,10,0.5,0.857142857,CHON,aromatic,NA,1
1181,319.06707,C12H16O10,12,16,10,0,0,0.018804102,0.016976393,0.3,5,0.833333333,1.333333333,CHO,unsaturated,NA,NA
1182,319.082325,C16H16O7,16,16,7,0,0,0.204157239,0.081690207,0.5,9,0.4375,1.0,CHO,aromatic,2,2
1183,319.08569600000004,C13H20O7S,13,20,7,0,1,0.014673798,0.009297164,0.2,4,0.538461538,1.538461538,CHOS,others,1,4
1184,319.09758,C20H16O4,20,16,4,0,0,0.032199805,0.006002679,0.611111111,13,0.2,0.8,CHO,aromatic,2,2
1185,319.103455,C13H20O9,13,20,9,0,0,0.053281485,0.025565736,0.181818182,4,0.692307692,1.538461538,CHO,others,NA,NA
1186,319.11871,C17H20O6,17,20,6,0,0,0.303327694,0.09827663,0.4,8,0.352941176,1.176470588,CHO,unsaturated,2,NA
1187,319.13984,C14H24O8,14,24,8,0,0,0.031433512,0.022320771,0.083333333,3,0.571428571,1.714285714,CHO,others,NA,NA
1188,319.155095,C18H24O5,18,24,5,0,0,0.08998602,0.017785512,0.3125,7,0.277777778,1.333333333,CHO,unsaturated,3,2
1189,319.19148,C19H28O4,19,28,4,0,0,0.086167446,0.009343074,0.235294118,6,0.210526316,1.473684211,CHO,unsaturated,NA,NA
1190,320.04118900000003,C14H11O8N,14,11,8,1,0,0.04405357,0.021009985,0.636363636,10,0.571428571,0.785714286,CHON,aromatic,2,1
1191,320.077574,C15H15O7N,15,15,7,1,0,0.162986387,0.089501354,0.5,9,0.466666667,1.0,CHON,aromatic,2,2
1192,320.098704,C12H19O9N,12,19,9,1,0,0.036218092,0.012466469,0.111111111,4,0.75,1.583333333,CHON,others,NA,1
1193,320.113959,C16H19O6N,16,19,6,1,0,0.066773358,0.022631873,0.384615385,8,0.375,1.1875,CHON,unsaturated,3,NA
1194,320.135089,C13H23O8N,13,23,8,1,0,0.042424652,0.013350112,0.0,3,0.615384615,1.769230769,CHON,others,2,NA
1195,321.03643800000003,C13H10O8N2,13,10,8,2,0,0.027321016,0.010596279,0.666666667,10,0.615384615,0.769230769,CHON,condensed,NA,1
1196,321.06159,C15H14O8,15,14,8,0,0,0.05868368,0.021427692,0.538461538,9,0.533333333,0.933333333,CHO,aromatic,NA,2
1197,321.072823,C14H14O7N2,14,14,7,2,0,0.03496742,0.014381319,0.5,9,0.5,1.0,CHON,aromatic,NA,1
1198,321.08272,C12H18O10,12,18,10,0,0,0.037976347,0.022662888,0.2,4,0.833333333,1.5,CHO,others,NA,NA
1199,321.097975,C16H18O7,16,18,7,0,0,0.190537724,0.088750083,0.428571429,8,0.4375,1.125,CHO,unsaturated,2,NA
1200,321.11323000000004,C20H18O4,20,18,4,0,0,0.057664858,0.008544154,0.555555556,12,0.2,0.9,CHO,aromatic,2,1
1201,321.11910500000005,C13H22O9,13,22,9,0,0,0.017802898,0.010698047,0.090909091,3,0.692307692,1.692307692,CHO,others,NA,1
1202,321.13436,C17H22O6,17,22,6,0,0,0.136522374,0.042365242,0.333333333,7,0.352941176,1.294117647,CHO,unsaturated,2,1
1203,321.170745,C18H26O5,18,26,5,0,0,0.092617493,0.018393694,0.25,6,0.277777778,1.444444444,CHO,unsaturated,2,NA
1204,321.20713,C19H30O4,19,30,4,0,0,0.073102262,0.008103269,0.176470588,5,0.210526316,1.578947368,CHO,others,NA,NA
1205,321.210501,C16H34O4S,16,34,4,0,1,0.150119132,0.01094859,-0.153846154,0,0.25,2.125,CHOS,others,1,NA
1206,322.056839,C14H13O8N,14,13,8,1,0,0.130518744,0.078991414,0.545454545,9,0.571428571,0.928571429,CHON,aromatic,1,4
1207,322.077969,C11H17O10N,11,17,10,1,0,0.019765332,0.008781392,0.125,4,0.909090909,1.545454545,CHON,others,NA,NA
1208,322.093224,C15H17O7N,15,17,7,1,0,0.095165128,0.046998735,0.416666667,8,0.466666667,1.133333333,CHON,unsaturated,1,1
1209,322.114354,C12H21O9N,12,21,9,1,0,0.028407102,0.010235495,0.0,3,0.75,1.75,CHON,others,NA,NA
1210,322.129609,C16H21O6N,16,21,6,1,0,0.042058951,0.016426933,0.307692308,7,0.375,1.3125,CHON,unsaturated,2,NA
1211,323.052088,C13H12O8N2,13,12,8,2,0,2.706614899,5.777554996,0.555555556,9,0.615384615,0.923076923,CHON,aromatic,2,NA
1212,323.073218,C10H16O10N2,10,16,10,2,0,0.021931737,0.009642912,0.0,4,1.0,1.6,CHON,others,NA,NA
1213,323.07724,C15H16O8,15,16,8,0,0,0.101984869,0.039103003,0.461538462,8,0.533333333,1.066666667,CHO,unsaturated,3,1
1214,323.088473,C14H16O7N2,14,16,7,2,0,0.024813639,0.006625473,0.4,8,0.5,1.142857143,CHON,unsaturated,NA,1
1215,323.09249500000004,C19H16O5,19,16,5,0,0,0.110736523,0.011687375,0.588235294,12,0.263157895,0.842105263,CHO,aromatic,2,NA
1216,323.09837000000005,C12H20O10,12,20,10,0,0,0.02931442,0.026996415,0.1,3,0.833333333,1.666666667,CHO,others,NA,1
1217,323.113625,C16H20O7,16,20,7,0,0,0.157266769,0.06253088,0.357142857,7,0.4375,1.25,CHO,unsaturated,1,1
1218,323.12888000000004,C20H20O4,20,20,4,0,0,0.068650858,0.01018467,0.5,11,0.2,1.0,CHO,aromatic,1,1
1219,323.15001,C17H24O6,17,24,6,0,0,0.088310119,0.025701878,0.266666667,6,0.352941176,1.411764706,CHO,unsaturated,1,NA
1220,323.186395,C18H28O5,18,28,5,0,0,0.107917792,0.024475542,0.1875,5,0.277777778,1.555555556,CHO,others,NA,NA
1221,324.036104,C13H11O9N,13,11,9,1,0,0.036467756,0.018828785,0.6,9,0.692307692,0.846153846,CHON,aromatic,NA,NA
1222,324.072489,C14H15O8N,14,15,8,1,0,0.079237288,0.039231161,0.454545455,8,0.571428571,1.071428571,CHON,unsaturated,1,1
1223,324.08774400000004,C18H15O5N,18,15,5,1,0,0.027936713,0.008709982,0.6,12,0.277777778,0.833333333,CHON,aromatic,NA,NA
1224,324.108874,C15H19O7N,15,19,7,1,0,0.088273835,0.027879016,0.333333333,7,0.466666667,1.266666667,CHON,unsaturated,3,3
1225,324.145259,C16H23O6N,16,23,6,1,0,0.026116169,0.007922621,0.230769231,6,0.375,1.4375,CHON,unsaturated,2,2
1226,324.218029,C18H31O4N,18,31,4,1,0,0.128672028,0.056029405,0.066666667,4,0.222222222,1.722222222,CHON,others,2,NA
1227,324.254414,C19H35O3N,19,35,3,1,0,0.030161242,0.018674526,0.058823529,3,0.157894737,1.842105263,CHON,others,1,NA
1228,325.031353,C12H10O9N2,12,10,9,2,0,0.064192767,0.030032188,0.625,9,0.75,0.833333333,CHON,aromatic,NA,1
1229,325.056505,C14H14O9,14,14,9,0,0,0.056516533,0.028325359,0.5,8,0.642857143,1.0,CHO,aromatic,NA,NA
1230,325.067738,C13H14O8N2,13,14,8,2,0,0.028459587,0.00701028,0.444444444,8,0.615384615,1.076923077,CHON,unsaturated,NA,3
1231,325.07176000000004,C18H14O6,18,14,6,0,0,0.074708369,0.014057011,0.625,12,0.333333333,0.777777778,CHO,aromatic,2,1
1232,325.09289,C15H18O8,15,18,8,0,0,0.104320035,0.054170516,0.384615385,7,0.533333333,1.2,CHO,unsaturated,3,2
1233,325.10814500000004,C19H18O5,19,18,5,0,0,0.214589731,0.027429639,0.529411765,11,0.263157895,0.947368421,CHO,aromatic,1,NA
1234,325.129275,C16H22O7,16,22,7,0,0,0.098058315,0.033189088,0.285714286,6,0.4375,1.375,CHO,unsaturated,1,NA
1235,325.16566,C17H26O6,17,26,6,0,0,0.089271313,0.034655572,0.2,5,0.352941176,1.529411765,CHO,others,2,1
1236,325.18428600000004,C18H30O3S,18,30,3,0,1,6.093620867,0.583623821,0.1875,4,0.166666667,1.666666667,CHOS,others,1,1
1237,325.202045,C18H30O5,18,30,5,0,0,0.168700032,0.022344052,0.125,4,0.277777778,1.666666667,CHO,others,3,2
1238,325.31120000000004,C21H42O2,21,42,2,0,0,0.063233147,0.009837084,0.0,1,0.095238095,2.0,CHO,others,1,1
1239,326.051754,C13H13O9N,13,13,9,1,0,0.037765784,0.019247847,0.5,8,0.692307692,1.0,CHON,aromatic,NA,NA
1240,326.05512500000003,C10H17O9NS,10,17,9,1,1,0.252819149,0.007377212,0.0,3,0.9,1.7,CHONS,others,3,3
1241,326.06700900000004,C17H13O6N,17,13,6,1,0,0.031884276,0.008982165,0.642857143,12,0.352941176,0.764705882,CHON,aromatic,NA,1
1242,326.088139,C14H17O8N,14,17,8,1,0,0.067073425,0.040477183,0.363636364,7,0.571428571,1.214285714,CHON,unsaturated,4,NA
1243,326.09151,C11H21O8NS,11,21,8,1,1,0.040582298,0.006053147,-0.142857143,2,0.727272727,1.909090909,CHONS,others,1,NA
1244,326.10339400000004,C18H17O5N,18,17,5,1,0,0.042986712,0.009842449,0.533333333,11,0.277777778,0.944444444,CHON,aromatic,NA,3
1245,326.124524,C15H21O7N,15,21,7,1,0,0.037947398,0.016990205,0.25,6,0.466666667,1.4,CHON,unsaturated,3,NA
1246,326.160909,C16H25O6N,16,25,6,1,0,0.021477202,0.0066984,0.153846154,5,0.375,1.5625,CHON,others,1,NA
1247,326.197294,C17H29O5N,17,29,5,1,0,0.042130602,0.026234079,0.071428571,4,0.294117647,1.705882353,CHON,others,1,NA
1248,326.233679,C18H33O4N,18,33,4,1,0,0.224351806,0.030355397,0.0,3,0.222222222,1.833333333,CHON,others,3,NA
1249,326.27006400000005,C19H37O3N,19,37,3,1,0,0.12290786,0.330740181,0.0,2,0.157894737,1.947368421,CHON,others,NA,NA
1250,327.072155,C14H16O9,14,16,9,0,0,0.0425687,0.016244286,0.416666667,7,0.642857143,1.142857143,CHO,unsaturated,3,1
1251,327.083388,C13H16O8N2,13,16,8,2,0,0.026068815,0.012115192,0.333333333,7,0.615384615,1.230769231,CHON,unsaturated,NA,2
1252,327.08741000000003,C18H16O6,18,16,6,0,0,0.220030949,0.045099933,0.5625,11,0.333333333,0.888888889,CHO,aromatic,2,2
1253,327.10854,C15H20O8,15,20,8,0,0,0.083806457,0.026481697,0.307692308,6,0.533333333,1.333333333,CHO,unsaturated,3,NA
1254,327.12379500000003,C19H20O5,19,20,5,0,0,0.23206244,0.030219226,0.470588235,10,0.263157895,1.052631579,CHO,unsaturated,3,NA
1255,327.144925,C16H24O7,16,24,7,0,0,0.089648365,0.035421519,0.214285714,5,0.4375,1.5,CHO,others,1,NA
1256,327.16018,C20H24O4,20,24,4,0,0,0.048129527,0.008875673,0.388888889,9,0.2,1.2,CHO,unsaturated,2,NA
1257,327.217695,C18H32O5,18,32,5,0,0,0.297085295,0.037877005,0.0625,3,0.277777778,1.777777778,CHO,others,3,NA
1258,327.25408000000004,C19H36O4,19,36,4,0,0,0.656970695,0.016790978,0.0,2,0.210526316,1.894736842,CHO,others,2,NA
1259,328.04627400000004,C16H11O7N,16,11,7,1,0,0.019815099,0.013713702,0.692307692,12,0.4375,0.6875,CHON,condensed,NA,NA
1260,328.067404,C13H15O9N,13,15,9,1,0,0.033913652,0.016308606,0.4,7,0.692307692,1.153846154,CHON,unsaturated,NA,3
1261,328.070775,C10H19O9NS,10,19,9,1,1,0.326431927,0.024964364,-0.166666667,2,0.9,1.9,CHONS,others,2,NA
1262,328.08265900000004,C17H15O6N,17,15,6,1,0,0.053443351,0.016839436,0.571428571,11,0.352941176,0.882352941,CHON,aromatic,NA,NA
1263,328.103789,C14H19O8N,14,19,8,1,0,0.04544008,0.017055931,0.272727273,6,0.571428571,1.357142857,CHON,unsaturated,NA,NA
1264,328.11904400000003,C18H19O5N,18,19,5,1,0,0.03701446,0.007863101,0.466666667,10,0.277777778,1.055555556,CHON,unsaturated,NA,NA
1265,328.176559,C16H27O6N,16,27,6,1,0,0.079395268,0.007897186,0.076923077,4,0.375,1.6875,CHON,others,2,NA
1266,328.212944,C17H31O5N,17,31,5,1,0,0.309541778,0.044421286,0.0,3,0.294117647,1.823529412,CHON,others,2,NA
1267,328.24932900000005,C18H35O4N,18,35,4,1,0,0.118744237,0.022065364,-0.066666667,2,0.222222222,1.944444444,CHON,others,4,NA
1268,329.06667500000003,C17H14O7,17,14,7,0,0,0.078627052,0.019467086,0.6,11,0.411764706,0.823529412,CHO,aromatic,NA,3
1269,329.087805,C14H18O9,14,18,9,0,0,0.045849633,0.009113004,0.333333333,6,0.642857143,1.285714286,CHO,unsaturated,NA,1
1270,329.10306,C18H18O6,18,18,6,0,0,0.356901727,0.087455932,0.5,10,0.333333333,1.0,CHO,aromatic,1,NA
1271,329.12419,C15H22O8,15,22,8,0,0,0.065643502,0.026815797,0.230769231,5,0.533333333,1.466666667,CHO,unsaturated,4,2
1272,329.139445,C19H22O5,19,22,5,0,0,0.217730845,0.040454818,0.411764706,9,0.263157895,1.157894737,CHO,unsaturated,3,2
1273,329.160575,C16H26O7,16,26,7,0,0,0.104377222,0.046275624,0.142857143,4,0.4375,1.625,CHO,others,1,2
1274,329.17583,C20H26O4,20,26,4,0,0,0.296909362,0.027976723,0.333333333,8,0.2,1.3,CHO,unsaturated,2,1
1275,329.19696000000005,C17H30O6,17,30,6,0,0,0.164913793,0.030068849,0.066666667,3,0.352941176,1.764705882,CHO,others,NA,NA
1276,329.23334500000004,C18H34O5,18,34,5,0,0,0.328615589,0.056399981,0.0,2,0.277777778,1.888888889,CHO,others,2,NA
1277,329.26973000000004,C19H38O4,19,38,4,0,0,0.345166823,0.134551828,-0.058823529,1,0.210526316,2.0,CHO,others,2,NA
1278,330.06192400000003,C16H13O7N,16,13,7,1,0,0.051976227,0.018238718,0.615384615,11,0.4375,0.8125,CHON,aromatic,NA,2
1279,330.083054,C13H17O9N,13,17,9,1,0,0.029623777,0.00960539,0.3,6,0.692307692,1.307692308,CHON,unsaturated,NA,NA
1280,330.086425,C10H21O9NS,10,21,9,1,1,0.024264832,0.008712756,-0.333333333,1,0.9,2.1,CHONS,others,NA,1
1281,330.09830900000003,C17H17O6N,17,17,6,1,0,0.069244683,0.022660074,0.5,10,0.352941176,1.0,CHON,aromatic,1,NA
1282,330.119439,C14H21O8N,14,21,8,1,0,0.04392408,0.022193095,0.181818182,5,0.571428571,1.5,CHON,others,3,NA
1283,330.134694,C18H21O5N,18,21,5,1,0,0.026470118,0.008045675,0.4,9,0.277777778,1.166666667,CHON,unsaturated,1,1
1284,330.155824,C15H25O7N,15,25,7,1,0,0.06411621,0.018655413,0.083333333,4,0.466666667,1.666666667,CHON,others,3,NA
1285,330.22859400000004,C17H33O5N,17,33,5,1,0,0.366225803,0.022981475,-0.071428571,2,0.294117647,1.941176471,CHON,others,3,NA
1286,330.26497900000004,C18H37O4N,18,37,4,1,0,0.047415454,0.010647488,-0.133333333,1,0.222222222,2.055555556,CHON,others,NA,NA
1287,331.06707,C13H16O10,13,16,10,0,0,0.016263127,0.011320476,0.363636364,6,0.769230769,1.230769231,CHO,unsaturated,NA,3
1288,331.072428,C19H12O4N2,19,12,4,2,0,0.045466816,0.006565964,0.733333333,15,0.210526316,0.631578947,CHON,condensed,NA,3
1289,331.082325,C17H16O7,17,16,7,0,0,0.192190221,0.056704632,0.533333333,10,0.411764706,0.941176471,CHO,aromatic,2,1
1290,331.103455,C14H20O9,14,20,9,0,0,0.04551205,0.027295603,0.25,5,0.642857143,1.428571429,CHO,unsaturated,NA,NA
1291,331.11871,C18H20O6,18,20,6,0,0,0.301973726,0.082223845,0.4375,9,0.333333333,1.111111111,CHO,unsaturated,2,NA
1292,331.13984,C15H24O8,15,24,8,0,0,0.0737699,0.107393349,0.153846154,4,0.533333333,1.6,CHO,others,4,NA
1293,331.155095,C19H24O5,19,24,5,0,0,0.109334488,0.016218608,0.352941176,8,0.263157895,1.263157895,CHO,unsaturated,3,NA
1294,331.17622500000004,C16H28O7,16,28,7,0,0,0.077587228,0.028313771,0.071428571,3,0.4375,1.75,CHO,others,4,NA
1295,331.19148,C20H28O4,20,28,4,0,0,0.212301787,0.020590939,0.277777778,7,0.2,1.4,CHO,unsaturated,2,2
1296,331.21261000000004,C17H32O6,17,32,6,0,0,0.048169931,0.00863646,0.0,2,0.352941176,1.882352941,CHO,others,NA,NA
1297,331.22384300000004,C16H32O5N2,16,32,5,2,0,0.081879312,0.034946635,-0.166666667,2,0.3125,2.0,CHON,others,NA,NA
1298,331.24899500000004,C18H36O5,18,36,5,0,0,0.142651117,0.013342465,-0.0625,1,0.277777778,2.0,CHO,others,NA,NA
1299,332.04118900000003,C15H11O8N,15,11,8,1,0,0.019619049,0.010433506,0.666666667,11,0.533333333,0.733333333,CHON,condensed,NA,2
1300,332.077574,C16H15O7N,16,15,7,1,0,0.12219891,0.067209516,0.538461538,10,0.4375,0.9375,CHON,aromatic,2,NA
1301,332.098704,C13H19O9N,13,19,9,1,0,0.030375941,0.012993619,0.2,5,0.692307692,1.461538462,CHON,unsaturated,NA,NA
1302,332.135089,C14H23O8N,14,23,8,1,0,0.046187801,0.016322955,0.090909091,4,0.571428571,1.642857143,CHON,others,3,NA
1303,332.17147400000005,C15H27O7N,15,27,7,1,0,0.041473231,0.011609511,0.0,3,0.466666667,1.8,CHON,others,2,2
1304,332.20785900000004,C16H31O6N,16,31,6,1,0,0.936316432,0.008507026,-0.076923077,2,0.375,1.9375,CHON,others,4,NA
1305,332.24424400000004,C17H35O5N,17,35,5,1,0,0.108085676,0.020511555,-0.142857143,1,0.294117647,2.058823529,CHON,others,NA,NA
1306,333.03643800000003,C14H10O8N2,14,10,8,2,0,0.023682297,0.018219808,0.7,11,0.571428571,0.714285714,CHON,condensed,NA,NA
1307,333.06159,C16H14O8,16,14,8,0,0,0.044679285,0.020852448,0.571428571,10,0.5,0.875,CHO,aromatic,NA,2
1308,333.08272,C13H18O10,13,18,10,0,0,0.027389247,0.020677066,0.272727273,5,0.769230769,1.384615385,CHO,unsaturated,NA,NA
1309,333.097975,C17H18O7,17,18,7,0,0,0.205451734,0.073837347,0.466666667,9,0.411764706,1.058823529,CHO,unsaturated,2,NA
1310,333.11910500000005,C14H22O9,14,22,9,0,0,0.042965125,0.018651066,0.166666667,4,0.642857143,1.571428571,CHO,others,NA,NA
1311,333.13436,C18H22O6,18,22,6,0,0,0.191292385,0.034590426,0.375,8,0.333333333,1.222222222,CHO,unsaturated,2,1
1312,333.15549000000004,C15H26O8,15,26,8,0,0,0.031856625,0.021014898,0.076923077,3,0.533333333,1.733333333,CHO,others,NA,1
1313,333.20713,C20H30O4,20,30,4,0,0,0.481561825,0.008208919,0.222222222,6,0.2,1.5,CHO,others,3,NA
1314,333.23949300000004,C16H34O5N2,16,34,5,2,0,0.073025812,0.025212025,-0.25,1,0.3125,2.125,CHON,others,NA,NA
1315,334.056839,C15H13O8N,15,13,8,1,0,0.064813517,0.04317187,0.583333333,10,0.533333333,0.866666667,CHON,aromatic,3,NA
1316,334.077969,C12H17O10N,12,17,10,1,0,0.01755459,0.011112014,0.222222222,5,0.833333333,1.416666667,CHON,unsaturated,NA,2
